Pseudorabdion albonuchalis		GNTHER	1896	No	No
Pseudorabdion ater		TAYLOR	1922	No	No
Pseudorabdion collaris	Common Collared Snake	MOCQUARD	1892	No	No
Pseudorabdion eiselti		INGER & LEVITON	1961	No	No
Pseudorabdion longiceps	Dwarf Reed Snake, Cantor's Dwarf Reed Snake	CANTOR	1847	No	No
Pseudorabdion mcnamarae	McNamara's Burrowing Snake	TAYLOR	1917	No	No
Pseudorabdion modiglianii	Modiglianis dwarf reed snake	DORIA & PETRI	2010	No	No
Pseudorabdion montanum	Mountain Burrowing Snake	LEVITON & BROWN	1959	No	No
Pseudorabdion oxycephalum	Gnther's Dwarf Reed Snake	GNTHER	1858	No	No
Pseudorabdion sarasinorum	Sarasins Reed Sna	MLLER	1895	No	No
Pseudorabdion saravacense		SHELFORD	1901	No	No
Pseudorabdion sirambense		DORIA & PETRI	2010	No	No
Pseudorabdion talonuran	Panay Island Reed Snake	BROWN, LEVITON & SISON	1999	No	No
Pseudorabdion taylori	Taylor's Burrowing Snake	LEVITON & BROWN	1959	No	No
Pseudotomodon trigonatus	False Tomodon Snake	LEYBOLD	1873	No	No
Pseudotyphlops philippinus	Large Shieldtail Snake	MLLER	1832	No	No
Pseudoxenodon bambusicola	Bamboo Snake	VOGT	1922	No	No
Pseudoxenodon baramensis	Baramen Bamboo Snake	SMITH	1921	No	No
Pseudoxenodon inornatus	Dull Bamboo Snake, Javanese False Cobra	BOIE	1827	No	No
Pseudoxenodon karlschmidti	Chinese Bamboo Snake	POPE	1928	No	No
Pseudoxenodon macrops	(Large-eyed or) Big-eyed Bamboo Snake, Mock Cobra	BLYTH	1855	No	No
Pseudoxenodon stejnegeri	Stejneger's Bamboo Snake	BARBOUR	1908	No	No
Pseudoxyrhopus ambreensis	Ambre Brook Snake	MOCQUARD	1894	No	No
Pseudoxyrhopus analabe		NUSSBAUM, ANDREONE & RAXWORTHY	1998	No	No
Pseudoxyrhopus ankafinaensis		RAXWORTHY & NUSSBAUM	1994	No	No
Pseudoxyrhopus heterurus	Night Brook Snake	JAN	1863	No	No
Pseudoxyrhopus imerinae	Plateau Brook Snake	GNTHER	1890	No	No
Pseudoxyrhopus kely		RAXWORTHY & NUSSBAUM	1994	No	No
Pseudoxyrhopus microps	Brown Brook Snake	GNTHER	1881	No	No
Pseudoxyrhopus oblectator		CADLE	1999	No	No
Pseudoxyrhopus quinquelineatus	Striped Brook Snake	GNTHER	1881	No	No
Pseudoxyrhopus sokosoko		RAXWORTHY & NUSSBAUM	1994	No	No
Pseudoxyrhopus tritaeniatus		MOCQUARD	1894	No	No
Pseustes cinnamomeus		WAGLER	1824	No	No
Pseustes poecilonotus	Puffing Snake	GNTHER	1858	No	No
Pseustes sexcarinatus	Wagler's Puffing Snake	WAGLER	1824	No	No
Pseustes shropshirei	Shropshire's Puffing Snake	BARBOUR & AMARAL	1924	No	No
Psomophis genimaculatus	Spirit Ground Snake, Spirit Diminutive Snake	BOETTGER	1885	No	No
Psomophis joberti		SAUVAGE	1884	No	No
Psomophis obtusus	Wide Ground Snake	COPE	1864	No	No
Ptyas carinata	Keeled Rat Snake	GNTHER	1858	No	No
Ptyas dhumnades		CANTOR	1842	No	No
Ptyas dipsas	Sulawesi Black Racer	SCHLEGEL	1837	No	No
Ptyas fusca	White-bellied Rat Snake, Brown Rat Snake	GNTHER	1858	No	No
Ptyas korros	Chinese Ratsnake, Indo-Chinese Rat Snake	SCHLEGEL	1837	No	No
Ptyas luzonensis	Smooth-Scaled Mountain Rat Snake	GNTHER	1873	No	No
Ptyas mucosa	Dhaman, Oriental Ratsnake	LINNAEUS	1758	No	No
Ptyas nigromarginata	Green Rat Snake, Black-bordered Rat Snake	BLYTH	1854	No	No
Ptychophis flavovirgatus	Fanged Water Snake	GOMES	1915	No	No
Python anchietae	Anchieta's Dwarf Python, Angolan Python	BOCAGE	1887	No	No
Python bivittatus	Burmese Python	KUHL	1820	No	No
Python breitensteini	Borneo-Blutpython	STEINDACHNER	1881	No	No
Python brongersmai	Red Blood Python, Malaysian Blood Python, Sumatran Blood Python	STULL	1938	No	No
Python curtus	Blood Python	SCHLEGEL	1872	No	No
Python kyaiktiyo		ZUG, GOTTE & JACOBS	2011	No	No
Python molurus	Indian Rock Python	LINNAEUS	1758	No	No
Python natalensis	Southern African Python	SMITH	1840	No	No
Python regius	Ball Python, Royal Python	SHAW	1802	No	No
Python sebae	African Rock Python	GMELIN	1789	No	No
Pythonodipsas carinata	Western Keeled Snake	GNTHER	1868	No	No
Rabdion forsteni	Forstens Pointed Sna	DUMRIL, BIBRON & DUMRIL	1854	No	No
Raclitia indica	Selangor Mud Snake, West Malaysia Water Snake, Indian Water Snake	GRAY	1842	No	No
Ramphotyphlops acuticaudus	Palau Island Blind Snake	PETERS	1877	No	No
Ramphotyphlops adocetus		WYNN, REYNOLDS, BUDEN, FALANRUW & LYNCH	2012	No	No
Ramphotyphlops angusticeps	Arboreal Blind Snake	PETERS	1877	No	No
Ramphotyphlops becki	Becks Blind Snake	TANNER	1948	No	No
Ramphotyphlops bipartitus	Southern New Guinea blindsnake	SAUVAGE	1879	No	No
Ramphotyphlops conradi	Conrad's Worm Snake	PETERS	1875	No	No
Ramphotyphlops cumingii	Cuming's Blind Snake	GRAY	1845	No	No
Ramphotyphlops depressus		PETERS	1880	No	No
Ramphotyphlops exocoeti	Christmas Island Blind Snake	BOULENGER	1887	No	No
Ramphotyphlops flaviventer	Yellowbellied blindsnake	PETERS	1864	No	No
Ramphotyphlops hatmaliyeb		WYNN, REYNOLDS, BUDEN, FALANRUW & LYNCH	2012	No	No
Ramphotyphlops lineatus	Striped Blind Snake, Striped Worm Snake	SCHLEGEL	1839	No	No
Ramphotyphlops lorenzi		WERNER	1909	No	No
Ramphotyphlops mansuetus	Small-headed Blind Snake	BARBOUR	1921	No	No
Ramphotyphlops marxi	Marx's Worm Snake	WALLACH	1993	No	No
Ramphotyphlops multilineatus	Hook-nosed blindsnake	SCHLEGEL	1839	No	No
Ramphotyphlops olivaceus	Olive Blind Snake	GRAY	1845	No	No
Ramphotyphlops similis		BRONGERSMA	1934	No	No
Ramphotyphlops suluensis		TAYLOR	1918	No	No
Ramphotyphlops supranasalis		BRONGERSMA	1934	No	No
Ramphotyphlops willeyi		BOULENGER	1900	No	No
Regina alleni	Striped Crayfish Snake	GARMAN	1874	No	No
Regina grahamii	Graham's Crayfish Snake	BAIRD & GIRARD	1853	No	No
Regina rigida	Glossy Crayfish Snake, Delta Crayfish Snake, Glossy Crayfish Snake, Gulf Crayfish Snake	SAY	1825	No	No
Regina septemvittata	Queen Snake	SAY	1825	No	No
Rena affinis	Venezuela Blind Snake	BOULENGER	1884	No	No
Rena boettgeri		WERNER	1899	No	No
Rena bressoni	Michoacn Slender Blind Snake	TAYLOR	1939	No	No
Rena dissectus	New Mexico Blind Snake	COPE	1896	No	No
Rena dulcis	Texas Blind Snake	BAIRD & GIRARD	1853	No	No
Rena humilis	Western Threadsnake cahuil	BAIRD & GIRARD	1853	No	No
Rena maxima	Giant Blind Snake	LOVERIDGE	1932	No	No
Rena myopica		GARMAN	1884	No	No
Rena unguirostris	Southern Blind Snake	BOULENGER	1902	No	No
Rhabdophis adleri		ZHAO	1997	Yes	No
Rhabdophis akraios	Singalang Keelback	DORIA, PETRI, BELLATI, TISO & PISTARINO	2013	Yes	No
Rhabdophis angeli	Angels Keelback	BOURRET	1934	Yes	No
Rhabdophis auriculata	White-lined Water Snake	GNTHER	1858	Yes	No
Rhabdophis barbouri	Barbour's Water Snake	TAYLOR	1922	Yes	No
Rhabdophis callichroma	Bavi Keelback	BOURRET	1934	Yes	No
Rhabdophis callistus	Boettgers Keelback	GNTHER	1873	Yes	No
Rhabdophis chrysargoides	Gnther's Keelback	GNTHER	1858	Yes	No
Rhabdophis chrysargos	Specklebelly Keelback	SCHLEGEL	1837	Yes	No
Rhabdophis conspicillatus	Red-bellied Keelback	GNTHER	1872	Yes	No
Rhabdophis guangdongensis	Guangdong Keelback	ZHU, WANG, TAKEUCHI & ZHAO	2014	Yes	No
Rhabdophis himalayanus	Orange-collared Keelback	GNTHER	1864	Yes	No
Rhabdophis leonardi	Leonard's Keelback	WALL	1923	Yes	No
Rhabdophis lineatus		PETERS	1861	Yes	No
Rhabdophis murudensis	Muruden Keelback, Gunung Murud Keelback	SMITH	1925	Yes	No
Rhabdophis nigrocinctus	Green Keelback, Banded Keelback	BLYTH	1856	Yes	No
Rhabdophis nuchalis	Hubei Keelback	BOULENGER	1891	Yes	No
Rhabdophis spilogaster	Boie's Keelback	BOIE	1827	Yes	No
Rhabdophis subminiatus	Red-necked Keelback	SCHLEGEL	1837	Yes	No
Rhabdophis swinhonis	Taiwan Keelback	GNTHER	1868	Yes	No
Rhabdophis tigrinus	Tiger Keelback	BOIE	1826	Yes	No
Rhabdops bicolor	Brown Trapezoid Snake, Two-colored Forestsnake	BLYTH	1854	No	No
Rhabdops olivaceus	Olive Trapezoid Snake	BEDDOME	1863	No	No
Rhachidelus brazili	Brazilian Bird Snake	BOULENGER	1908	No	No
Rhadinaea bogertorum	Oaxacan Graceful Brown Snake	MYERS	1974	No	No
Rhadinaea calligaster	Thick Graceful Brown Snake	COPE	1876	No	No
Rhadinaea cuneata	Veracruz Graceful Brown Snake	MYERS	1974	No	No
Rhadinaea decorata	Adorned Graceful Brown Snake	GNTHER	1858	No	No
Rhadinaea flavilata	Pine Woods Snake, Pine Woods Littersnake	COPE	1871	No	No
Rhadinaea forbesi	Forbes' Graceful Brown Snake	SMITH	1942	No	No
Rhadinaea fulvivittis	Ribbon Graceful Brown Snake	COPE	1875	No	No
Rhadinaea gaigeae	Gaige's Pine Forest Snake	BAILEY	1937	No	No
Rhadinaea hesperia	Western Graceful Brown Snake	BAILEY	1940	No	No
Rhadinaea laureata	Crowned Graceful Brown Snake	GNTHER	1868	No	No
Rhadinaea macdougalli	MacDougall's Graceful Brown Snake	SMITH & LANGEBARTEL	1949	No	No
Rhadinaea marcellae	Marcella's Graceful Brown Snake	TAYLOR	1949	No	No
Rhadinaea montana	Nuevo Leon Graceful Brown Snake	SMITH	1944	No	No
Rhadinaea myersi	Myers' Graceful Brown Snake	ROSSMAN	1965	No	No
Rhadinaea omiltemana	Guerreran Pine Woods Snake	GNTHER	1894	No	No
Rhadinaea pulveriventris	Common Graceful Brown Snake	BOULENGER	1896	No	No
Rhadinaea quinquelineata	Pueblan Graceful Brown Snake	COPE	1886	No	No
Rhadinaea sargenti	Sargent's Graceful Brown Snake	DUNN & BAILEY	1939	No	No
Rhadinaea stadelmani	Stadelman's Pine Woods Snake	STUART & BAILEY	1941	No	No
Rhadinaea taeniata	Pine-Oak Snake	PETERS	1863	No	No
Rhadinaea vermiculaticeps	Vermiculate Graceful Brown Snake	COPE	1860	No	No
Rhadinella anachoreta		SMITH & CAMPBELL	1994	No	No
Rhadinella godmani	Godman's Graceful Brown Snake	GNTHER	1865	No	No
Rhadinella hannsteini	Hannstein's Spot-lipped Snake	STUART	1949	No	No
Rhadinella hempsteadae	Hempstead's Pine Woods Snake	STUART & BAILEY	1941	No	No
Rhadinella kanalchutchan		MENDELSON & KIZIRIAN	1995	No	No
Rhadinella kinkelini	Kinkelin Graceful Brown Snake	BOETTGER	1898	No	No
Rhadinella lachrymans	Tearful Pine-Oak Snake	COPE	1870	No	No
Rhadinella montecristi	Monte Cristi Graceful Brown Snake	MERTENS	1952	No	No
Rhadinella pegosalyta		MCCRANIE	2006	No	No
Rhadinella pilonaorum	Stuart's Graceful Brown Snake	STUART	1954	No	No
Rhadinella posadasi	Posada's Graceful Brown Snake	SLEVIN	1936	No	No
Rhadinella rogerromani		KHLER & MCCRANIE	1999	No	No
Rhadinella schistosa	Brokencollar Graceful Brown Snake	SMITH	1941	No	No
Rhadinella serperaster		COPE	1871	No	No
Rhadinella tolpanorum		HOLM & CRUZ	1994	No	No
Rhadinophanes monticola	Graceful Mountain Snake	MYERS & CAMPBELL	1981	No	No
Rhagerhis moilensis	Moila Snake	REUSS	1834	No	No
Rhamnophis aethiopissa	Large-eyed Green Treesnake, Splendid Dagger-tooth Tree snake	GNTHER	1862	No	No
Rhamnophis batesii	Spotted Dagger-tooth Tree Snake	BOULENGER	1908	No	No
Rhamphiophis oxyrhynchus		REINHARDT	1843	No	No
Rhamphiophis rostratus	Rufous Beaked Snake	PETERS	1854	No	No
Rhamphiophis rubropunctatus	Red Beaked Snake, Red-spotted beaked snake	FISCHER	1884	No	No
Rhinechis scalaris	Ladder Snakes	SCHINZ	1822	No	No
Rhinobothryum bovallii		ANDERSSON	1916	No	No
Rhinobothryum lentiginosum	Amazon Banded Snake	SCOPOLI	1785	No	No
Rhinocheilus lecontei	Longnose Snake	BAIRD & GIRARD	1853	No	No
Rhinoleptus koniagui	Villiers' Blind Snake	VILLIERS	1956	No	No
Rhinoleptus parkeri	Parkers worm snake	BROADLEY	1999	No	No
Rhinophis blythii	Blyth's Earth Snake	KELAART	1853	No	No
Rhinophis dorsimaculatus	Polkadot Earth Snake	DERANIYAGALA	1941	No	No
Rhinophis drummondhayi	Drummond-Hay's Earth Snake	WALL	1921	No	No
Rhinophis erangaviraji	Eranga Virajge thudulla	WICKRAMASINGHE, VIDANAPATHIRANA, WICKRAMASINGHE & RANWELLA	2009	No	No
Rhinophis fergusonianus	Cardamom Hills Earth Snake	BOULENGER	1896	No	No
Rhinophis goweri		AENGALS & GANESH	2013	No	No
Rhinophis homolepis	Trevelyan's Earth Snake	HEMPRICH	1820	No	No
Rhinophis lineatus	Striped Rhinophis	GOWER & MADUWAGE	2011	No	No
Rhinophis oxyrhynchus	Schneider's Earth Snake	SCHNEIDER	1801	No	No
Rhinophis philippinus	Peters' Philippine Earth Snake	CUVIER	1829	No	No
Rhinophis porrectus		WALL	1921	No	No
Rhinophis punctatus	Mller's Earth Snake	MLLER	1832	No	No
Rhinophis sanguineus	Salty Earth Snake	BEDDOME	1863	No	No
Rhinophis travancoricus	Tamil Nadu Earth Snake, Travancore Shieldtail	BOULENGER	1892	No	No
Rhinophis tricolorata		DERANIYAGALA	1975	No	No
Rhinophis zigzag	Zigzag Rhinophis	GOWER & MADUWAGE	2011	No	No
Rhinoplocephalus bicolor	Square-nosed Snake, Muller's Snake	MLLER	1885	Yes	No
Rhinotyphlops ataeniatus	Somali blind-snake	BOULENGER	1912	No	No
Rhinotyphlops boylei	Boyle's Beaked Blind Snake	FITZSIMONS	1932	No	No
Rhinotyphlops lalandei	Delalande's Beaked Blind Snake	SCHLEGEL	1839	No	No
Rhinotyphlops schinzi	(Schinz's) Beaked Blind Snake	BOETTGER	1887	No	No
Rhinotyphlops scortecci	Scorteccis blind-snake	GANS & LAURENT	1965	No	No
Rhinotyphlops unitaeniatus	Yellow-striped blind-snake, Kenya Beaked Snake	PETERS	1878	No	No
Rhynchocalamus arabicus	Aden Kukri Snake	SCHMIDT	1933	No	No
Rhynchocalamus barani		OLGUN, AVCI, ILGAZ, ZM & YILMAZ	2007	No	No
Rhynchocalamus melanocephalus	Palestine Kukri Snake	JAN	1862	No	No
Rodriguesophis chui		RODRIGUES	1993	No	No
Rodriguesophis iglesiasi	Gomes' Pampas Snake	GOMES	1915	No	No
Rodriguesophis scriptorcibatus		RODRIGUES	1993	No	No
Salomonelaps par	Solomons coral snake	BOULENGER	1884	Yes	No
Salvadora bairdi	Baird's Patchnose Snake	JAN	1860	No	No
Salvadora grahamiae	Mountain Patchnose Snake	BAIRD & GIRARD	1853	No	No
Salvadora hexalepis	Western Patchnose Snake	COPE	1867	No	No
Salvadora intermedia	Oaxacan Patchnose Snake	HARTWEG	1940	No	No
Salvadora lemniscata	Pacific Patchnose Snake	COPE	1895	No	No
Salvadora mexicana	Mexican Patchnose Snake	DUMRIL, BIBRON & DUMRIL	1854	No	No
Sanzinia madagascariensis	Madagascar ground boa, Madagascar Tree Boa	DUMRIL & BIBRON	1844	No	Yes
Sanzinia volontany	Nosy Komba ground boa, Madagascar Tree Boa	VENCES & GLAW	2004	No	Yes
Saphenophis antioquiensis	Dunn's Saphenophis Snake	DUNN	1943	No	No
Saphenophis atahuallpae	Atahuallpa Saphenophis Snake	STEINDACHNER	1901	No	No
Saphenophis boursieri	Culebra de labios manchados	JAN	1867	No	No
Saphenophis sneiderni	Saphenophis Snake	MYERS	1973	No	No
Saphenophis tristriatus		RENDAHL & VESTERGREN	1941	No	No
Scaphiodontophis annulatus	Guatemala Neckband Snake	DUMRIL, BIBRON & DUMRIL	1854	No	No
Scaphiodontophis venustissimus	Common Neckband Snake	GNTHER	1893	No	No
Scaphiophis albopunctatus	African Shovel-nosed Snake	PETERS	1870	No	No
Scaphiophis raffreyi	Ethiopian hook-nosed snake	BOCOURT	1875	No	No
Scolecophis atrocinctus	Black-banded Snake	SCHLEGEL	1837	No	No
Seminatrix pygaea	Black Swamp Snake, South Florida Swamp Snake, Carolina Swamp Snake, North Florida Swamp Snake	COPE	1871	No	No
Senticolis triaspis	Green Rat Snake	COPE	1866	No	No
Siagonodon acutirostris		PINTO & CURCIO	2011	No	No
Siagonodon borrichianus	Degerbol's Blind Snake	DEGERBL	1923	No	No
Siagonodon cupinensis	Mato Grosso Blind Snake	BAILEY & CARVALHO	1946	No	No
Siagonodon septemstriatus	Seven-striped Blind Snake	SCHNEIDER	1801	No	No
Sibon annulatus	Ringed Snail Sucker	GNTHER	1872	No	No
Sibon anthracops	Cope's Snail Sucker	COPE	1868	No	No
Sibon argus	Argus Snail Sucker	COPE	1876	No	No
Sibon carri	Carr's Snail Sucker	SHREVE	1951	No	No
Sibon dimidiatus	Slender Snail Sucker	GNTHER	1872	No	No
Sibon dunni	Dunn's Snail Sucker	PETERS	1957	No	No
Sibon lamari		SOLORZANO	2001	No	No
Sibon linearis		PEREZ-HIGAREDA, LOPEZ-LUNA & SMITH	2002	No	No
Sibon longifrenis	Stejneger's Snail Sucker, Lichen-colored Snail Sucker	STEJNEGER	1909	No	No
Sibon manzanaresi		MCCRANIE	2007	No	No
Sibon merendonensis		ROVITO, PAPENFUSS & VSQUEZ-ALMAZN	2012	No	No
Sibon miskitus		MCCRANIE	2006	No	No
Sibon nebulatus	Cloudy Snail-eating Snake	LINNAEUS	1758	No	No
Sibon noalamina		LOTZKAT, HERTZ & KHLER	2012	No	No
Sibon perissostichon		KHLER, LOTZKAT & HERTZ	2010	No	No
Sibon sanniolus	Pigmy Snail Sucker	COPE	1866	No	No
Sibynomorphus lavillai		SCROCCHI, PORTO & REY	1993	No	No
Sibynomorphus mikanii		SCHLEGEL	1837	No	No
Sibynomorphus neuwiedi	Neuwied's Tree Snake	IHERING	1911	No	No
Sibynomorphus oligozonatus		ORCES & ALMENDARIZ	1989	No	No
Sibynomorphus oneilli	O'Neill's Tree Snake	ROSSMAN & THOMAS	1979	No	No
Sibynomorphus petersi		ORCES & ALMENDARIZ	1989	No	No
Sibynomorphus turgidus	Bolivian Tree Snake	COPE	1868	No	No
Sibynomorphus vagrans	Dunn's Tree Snake	DUNN	1923	No	No
Sibynomorphus vagus	Jan's Tree Snake	JAN	1863	No	No
Sibynomorphus ventrimaculatus	Boulenger's Tree Snake	BOULENGER	1885	No	No
Sibynomorphus williamsi	Williams' Tree Snake	CARILLO DE ESPINOZA	1974	No	No
Sibynophis bistrigatus	Gnther's Many-tooth Snake	GNTHER	1868	No	No
Sibynophis bivittatus	White-striped Snake	BOULENGER	1894	No	No
Sibynophis chinensis	Chinese Many-tooth Snake	GNTHER	1889	No	No
Sibynophis collaris	Common Many-tooth Snake	GRAY	1853	No	No
Sibynophis geminatus	Boie's Many-tooth Snake	BOIE	1826	No	No
Sibynophis melanocephalus	Black-headed Collared Snake, Malayan Many-tooth Snake	GRAY	1835	No	No
Sibynophis sagittarius	Cantors black-headed snake	CANTOR	1839	No	No
Sibynophis subpunctatus	Jerdon's Many-tooth Snake, Black-headed snake	DUMRIL, BIBRON & DUMRIL	1854	No	No
Sibynophis triangularis	Triangle Many-tooth Snake, Triangulate Collared Snake	TAYLOR & ELBEL	1958	No	No
Simalia amethistina	Amethystine or scrub python	SCHNEIDER	1801	No	No
Simalia boeleni	Boelens python	BRONGERSMA	1953	No	No
Simalia clastolepis	Seram-Python, Goldpython	HARVEY, BARKER, AMMERMAN & CHIPPINDALE	2000	No	No
Simalia kinghorni	Kinghorns Python, Australischer Amethystpython	STULL	1933	No	No
Simalia nauta	Tanimbar-Python	HARVEY, BARKER, AMMERMAN & CHIPPINDALE	2000	No	No
Simalia oenpelliensis	Oenpelli Rock Python	GOW	1977	No	No
Simalia tracyae	Halmahera-Python	HARVEY, BARKER, AMMERMAN & CHIPPINDALE	2000	No	No
Simophis rhinostoma	Sao Paulo False Coral Snake	SCHLEGEL	1837	No	No
Simoselaps anomalus	Northern Desert Banded Snake	STERNFELD	1919	Yes	No
Simoselaps bertholdi	Southern Desert Banded Snake, Desert Banded Snake	JAN	1859	Yes	No
Simoselaps bimaculatus	Black-naped Burrowing Snake, Western Black-naped Snake	DUMRIL, BIBRON & DUMRIL	1854	Yes	No
Simoselaps littoralis	West-Coast Banded Snake, Coastal Burrowing Snake	STORR	1968	Yes	No
Simoselaps minimus	Dampierland Burrowing Snake	WORRELL	1960	Yes	No
Sinomicrurus hatori		TAKAHASHI	1930	Yes	No
Sinomicrurus japonicus	Japanese Coral Snake	GNTHER	1868	Yes	No
Sinomicrurus kelloggi	Kellogg's Coral Snake	POPE	1928	Yes	No
Sinomicrurus macclellandi	MacClellands Coral Snake	REINHARDT	1844	Yes	No
Sinomicrurus sauteri		STEINDACHNER	1913	Yes	No
Sinonatrix aequifasciata	Asiatic Water Snake	BARBOUR	1908	No	No
Sinonatrix annularis	Ringed Water Snake	HALLOWELL	1856	No	No
Sinonatrix percarinata	Eastern Water Snake, Olive Keelback	BOULENGER	1899	No	No
Sinonatrix yunnanensis		RAO & YANG	1998	No	No
Siphlophis ayauma	Devils Head Spotted Night Snake	SHEEHY III, YNEZ-MUOZ, VALENCIA & SMITH	2014	No	No
Siphlophis cervinus	Panama Spotted Night Snake	LAURENTI	1768	No	No
Siphlophis compressus	Tropical Flat Snake	DAUDIN	1803	No	No
Siphlophis leucocephalus	Common Spotted Night Snake	GNTHER	1863	No	No
Siphlophis longicaudatus	Brazilian Spotted Night Snake	ANDERSSON	1901	No	No
Siphlophis pulcher	Guanabara Spotted Night Snake	RADDI	1820	No	No
Siphlophis worontzowi	Worontzow's Spotted Night Snake	PRADO	1940	No	No
Sistrurus catenatus	Massasauga	RAFINESQUE	1818	Yes	Yes
Sistrurus miliarius	Pigmy Rattlesnake	LINNAEUS	1766	Yes	Yes
Sonora aemula	Filetail Ground Snake	COPE	1879	No	No
Sonora michoacanensis	Michoacn Ground Snake	DUGS	1884	No	No
Sonora mutabilis	Michoacn Ground Snake	STICKEL	1943	No	No
Sonora semiannulata	Ground Snake	BAIRD & GIRARD	1853	No	No
Sordellina punctata	Dotted Brown Snake	PETERS	1880	No	No
Spalerosophis arenarius	Red spotted royal snake, Red-spotted Diadem Snake	BOULENGER	1890	No	No
Spalerosophis atriceps	Diadem Snake, Royal Snake	FISCHER	1885	No	No
Spalerosophis diadema	Diadem Snake, Royal Snake	SCHLEGEL	1837	No	No
Spalerosophis dolichospilus	Werner's Diadem Snake	WERNER	1923	No	No
Spalerosophis josephscorteccii	Scortecci's Diadem Snake	LANZA	1964	No	No
Spalerosophis microlepis	Zebra Snake	JAN	1865	No	No
Spilotes pullatus	Chicken Snake, Yellow Rat Snake	LINNAEUS	1758	No	No
Spilotes sulphureus	Amazon Puffing Snake	WAGLER	1824	No	No
Stegonotus batjanensis	Batjan Frog-eating Snake	GNTHER	1865	No	No
Stegonotus borneensis	Borneo Frog-eating Snake	INGER	1967	No	No
Stegonotus cucullatus	Slatey-grey snake	DUMRIL, BIBRON & DUMRIL	1854	No	No
Stegonotus diehli	Diehls little ground snake	LINDHOLM	1905	No	No
Stegonotus florensis	Flores Ground Snake	DE ROOIJ	1917	No	No
Stegonotus guentheri	Milne Bay ground snake	BOULENGER	1895	No	No
Stegonotus heterurus	Bismarck ground snake	BOULENGER	1893	No	No
Stegonotus modestus	Northern New Guinea ground snake	SCHLEGEL	1837	No	No
Stegonotus muelleri		DUMRIL, BIBRON & DUMRIL	1854	No	No
Stegonotus parvus	common ground snake, slatey-grey snake	MEYER	1874	No	No
Stenorrhina degenhardtii	Degenhardt's Scorpion-eating Snake	BERTHOLD	1846	No	No
Stenorrhina freminvillei	Blood Snake, Slaty Grey Snake	DUMRIL, BIBRON & DUMRIL	1854	No	No
Stichophanes ningshaanensis	Ningshaan Kukri Snake, Ningshan line-shaped snake	YUAN	1983	No	No
Stoliczkia borneensis	Borneo Red Snake	BOULENGER	1899	No	No
Stoliczkia khasiensis	Khasi Earth Snake, Khase Red Snake	JERDON	1870	No	No
Storeria dekayi	Brown Snake	HOLBROOK	1839	No	No
Storeria hidalgoensis	Mexican Yellowbelly Brown Snake	TAYLOR	1942	No	No
Storeria occipitomaculata	Redbelly Snake	STORER	1839	No	No
Storeria storerioides	Mexican Brown Snake	COPE	1866	No	No
Subsessor bocourti	Bocourts Mud Snake, Bocourt's Water Snake	JAN	1865	No	No
Sumatranus albomaculata	Sumatran Mud Snake, White-spotted Water Snake	DUMRIL, BIBRON & DUMRIL	1854	No	No
Suta fasciata	Rosen's Snake	ROSEN	1905	Yes	No
Suta ordensis	Ord Curl Snake	STORR	1984	Yes	No
Suta punctata	Spotted Snake, Little Spotted Snake	BOULENGER	1896	Yes	No
Suta suta	Curl Snake, Myal Snake	PETERS	1863	Yes	No
Symphimus leucostomus	Mexican White-lipped Snake	COPE	1869	No	No
Symphimus mayae	Yucatn White-lipped Snake	GAIGE	1936	No	No
Sympholis lippiens	Mexican Short-tail Snake	COPE	1861	No	No
Synophis bicolor	Two-colored Fishing Snake	PERACCA	1896	No	No
Synophis calamitus		HILLIS	1990	No	No
Synophis lasallei	Lasalle's Fishing Snake	MARIA	1950	No	No
Synophis plectovertebralis		SHEIL & GRANT	2001	No	No
Tachymenis affinis	Boulenger's Slender Snake	BOULENGER	1896	No	No
Tachymenis attenuata	Walker's Slender Snake	WALKER	1945	No	No
Tachymenis chilensis	Chilean Slender Snake	SCHLEGEL	1837	No	No
Tachymenis elongata	Depax's Slender Snake	DESPAX	1910	No	No
Tachymenis peruviana	Peru Slender Snake	WIEGMANN	1835	No	No
Tachymenis tarmensis	Slender Snake	WALKER	1945	No	No
Taeniophallus affinis		GNTHER	1858	No	No
Taeniophallus bilineatus		FISCHER	1885	No	No
Taeniophallus brevirostris	Short-Nosed Groundsnake	PETERS	1863	No	No
Taeniophallus nebularis		SCHARGEL, RIVAS & MYERS	2005	No	No
Taeniophallus nicagus		COPE	1868	No	No
Taeniophallus occipitalis		JAN	1863	No	No
Taeniophallus persimilis		COPE	1869	No	No
Taeniophallus poecilopogon		COPE	1863	No	No
Taeniophallus quadriocellatus		SANTOS, DI-BERNARDO & DI LEMA	2008	No	No
Tantalophis discolor	Oaxacan Cat-eyed Snake	GNTHER	1860	No	No
Tantilla albiceps	Barbour's Centipede Snake	BARBOUR	1925	No	No
Tantilla alticola	Boulenger's Centipede Snake	BOULENGER	1903	No	No
Tantilla andinista	Andes Centipede Snake	WILSON & MENA	1980	No	No
Tantilla armillata	Schwarznacken-Schwarzkopfschlange	COPE	1876	No	No
Tantilla atriceps	Mexican Blackhead Snake	GNTHER	1895	No	No
Tantilla bairdi	Baird's Black-headed Snake	STUART	1941	No	No
Tantilla bocourti	Bocourt's Black-headed Snake	GNTHER	1895	No	No
Tantilla boipiranga		SAWAYA & SAZIMA	2003	No	No
Tantilla brevicauda	Mertens' Centipede Snake	MERTENS	1952	No	No
